Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-5.0,-6.0,-29.0,-11.0,-9.0,-14.0,-13.0,5.0,-42.0,-16.0,-8.0,-9.0,-29.0,-67.0,-51.0,10.0,-6.0,-25.0,-41.0,-22.0,-32.0,-67.0,-59.0,-72.0,-44.0,-46.0,-56.0,-25.0,-56.0,-8.0,-8.0,-7.0,-16.0,-14.0,-22.0,-25.0,-21.0,6.0,-31.0,-25.0,12.0,4.0,-11.0,-10.0,4.0,1.0,-15.0,2.0,33.0,31.0,-7.0,-27.0,-6.0,3.0,4.0,-7.0,-6.0,-7.0,-6.0,3.0,-37.0,7.0,-7.0,-10.0
2.0,0.0,-26.0,-12.0,-10.0,-14.0,-18.0,10.0,-40.0,-16.0,-9.0,-7.0,-27.0,-62.0,-49.0,10.0,-6.0,-25.0,-35.0,-17.0,-25.0,-56.0,-53.0,-67.0,-40.0,-37.0,-53.0,-24.0,-45.0,-13.0,1.0,3.0,-11.0,-8.0,-17.0,-26.0,-22.0,7.0,-24.0,-22.0,23.0,8.0,-20.0,0.0,8.0,7.0,-11.0,7.0,36.0,34.0,-2.0,-21.0,1.0,8.0,6.0,-4.0,-3.0,-3.0,1.0,4.0,-35.0,10.0,-4.0,-6.0
7.0,6.0,-17.0,-3.0,1.0,-5.0,-5.0,13.0,-33.0,-6.0,1.0,1.0,-18.0,-52.0,-42.0,14.0,-1.0,-15.0,-32.0,-7.0,-19.0,-62.0,-52.0,-63.0,-53.0,-29.0,-47.0,-15.0,-42.0,-29.0,1.0,2.0,-5.0,-1.0,-12.0,-4.0,-1.0,9.0,-32.0,-15.0,13.0,15.0,-5.0,1.0,14.0,7.0,-8.0,7.0,37.0,35.0,0.0,-20.0,4.0,8.0,4.0,-4.0,-3.0,-3.0,1.0,4.0,-38.0,10.0,-3.0,-6.0
3.0,1.0,-14.0,3.0,5.0,3.0,6.0,11.0,-32.0,-6.0,7.0,7.0,-13.0,-49.0,-45.0,9.0,1.0,-10.0,-32.0,-3.0,-16.0,-56.0,-45.0,-64.0,-40.0,-37.0,-42.0,-6.0,-54.0,-23.0,-8.0,-6.0,-5.0,-3.0,-10.0,-2.0,0.0,9.0,-39.0,-13.0,3.0,16.0,-17.0,1.0,7.0,9.0,-14.0,-2.0,31.0,29.0,-3.0,-24.0,3.0,9.0,6.0,-13.0,-10.0,-8.0,-2.0,5.0,-44.0,8.0,-5.0,-11.0
-12.0,-13.0,-25.0,-3.0,-1.0,0.0,-4.0,-3.0,-43.0,-15.0,1.0,0.0,-16.0,-54.0,-56.0,-1.0,-6.0,-16.0,-37.0,-6.0,-22.0,-63.0,-58.0,-64.0,-44.0,-52.0,-52.0,-23.0,-68.0,-23.0,-21.0,-18.0,-18.0,-14.0,-18.0,-12.0,-8.0,11.0,-44.0,-17.0,-2.0,12.0,-45.0,-1.0,1.0,6.0,-21.0,-9.0,24.0,22.0,-8.0,-26.0,-1.0,7.0,5.0,-17.0,-15.0,-12.0,-3.0,5.0,-46.0,5.0,-8.0,-12.0
-17.0,-24.0,-35.0,-14.0,-10.0,-8.0,-8.0,-10.0,-52.0,-25.0,-8.0,-8.0,-21.0,-52.0,-62.0,-6.0,-13.0,-25.0,-36.0,-8.0,-21.0,-74.0,-62.0,-63.0,-56.0,-56.0,-55.0,-30.0,-40.0,-32.0,-30.0,-27.0,-25.0,-21.0,-24.0,-14.0,-11.0,21.0,-54.0,-14.0,-7.0,16.0,-27.0,-4.0,-3.0,7.0,-21.0,-9.0,24.0,22.0,-7.0,-21.0,-1.0,12.0,8.0,-10.0,-10.0,-7.0,1.0,8.0,-40.0,10.0,-3.0,-6.0
-22.0,-29.0,-40.0,-18.0,-11.0,-8.0,-7.0,-11.0,-56.0,-29.0,-10.0,-10.0,-22.0,-48.0,-61.0,-3.0,-14.0,-27.0,-31.0,-7.0,-21.0,-72.0,-57.0,-65.0,-63.0,-63.0,-58.0,-27.0,-43.0,-31.0,-34.0,-32.0,-26.0,-23.0,-25.0,-13.0,-10.0,23.0,-52.0,-13.0,-5.0,17.0,-21.0,-5.0,-3.0,-1.0,-16.0,-2.0,30.0,27.0,-5.0,-20.0,-1.0,8.0,3.0,-5.0,-6.0,-6.0,1.0,4.0,-39.0,16.0,-1.0,-4.0
-20.0,-32.0,-42.0,-21.0,-16.0,-12.0,-13.0,-4.0,-53.0,-27.0,-12.0,-14.0,-30.0,-59.0,-52.0,1.0,-13.0,-28.0,-34.0,-12.0,-26.0,-72.0,-61.0,-72.0,-62.0,-67.0,-61.0,-24.0,-65.0,-4.0,-30.0,-27.0,-27.0,-24.0,-25.0,-15.0,-13.0,17.0,-42.0,-21.0,5.0,5.0,-8.0,-3.0,3.0,-3.0,-14.0,1.0,33.0,31.0,-5.0,-22.0,-1.0,3.0,3.0,-7.0,-6.0,-5.0,-1.0,2.0,-41.0,24.0,-1.0,-3.0
-4.0,-15.0,-33.0,-17.0,-15.0,-14.0,-17.0,10.0,-40.0,-17.0,-6.0,-12.0,-30.0,-60.0,-41.0,7.0,-5.0,-22.0,-33.0,-13.0,-26.0,-63.0,-54.0,-60.0,-52.0,-50.0,-50.0,-23.0,-32.0,26.0,-10.0,-8.0,-19.0,-15.0,-20.0,-19.0,-15.0,18.0,-24.0,-15.0,22.0,11.0,-14.0,-2.0,12.0,2.0,-10.0,4.0,34.0,32.0,-4.0,-21.0,0.0,2.0,1.0,-7.0,-7.0,-5.0,-2.0,1.0,-42.0,19.0,-3.0,-6.0
6.0,-2.0,-26.0,-12.0,-12.0,-11.0,-14.0,15.0,-34.0,-14.0,-2.0,-8.0,-26.0,-55.0,-41.0,8.0,-3.0,-18.0,-32.0,-13.0,-25.0,-58.0,-49.0,-53.0,-50.0,-47.0,-48.0,-15.0,-23.0,31.0,-3.0,-1.0,-15.0,-12.0,-16.0,-8.0,-4.0,26.0,-20.0,-13.0,31.0,10.0,-20.0,-5.0,14.0,3.0,-9.0,5.0,33.0,32.0,-1.0,-18.0,2.0,5.0,0.0,-5.0,-5.0,-2.0,2.0,3.0,-40.0,23.0,2.0,1.0
5.0,-1.0,-22.0,-6.0,-4.0,-2.0,-4.0,12.0,-33.0,-10.0,2.0,-2.0,-19.0,-45.0,-40.0,11.0,-2.0,-14.0,-29.0,-6.0,-17.0,-53.0,-49.0,-52.0,-39.0,-47.0,-49.0,-8.0,-34.0,31.0,-7.0,-5.0,-17.0,-14.0,-14.0,6.0,8.0,33.0,-30.0,-2.0,17.0,14.0,-5.0,-6.0,8.0,2.0,-17.0,-6.0,26.0,24.0,-4.0,-25.0,-4.0,0.0,-5.0,-13.0,-12.0,-9.0,-4.0,-5.0,-48.0,17.0,-5.0,-9.0
-11.0,-13.0,-36.0,-18.0,-15.0,-12.0,-13.0,-11.0,-52.0,-25.0,-14.0,-17.0,-32.0,-57.0,-52.0,-9.0,-17.0,-32.0,-45.0,-20.0,-32.0,-64.0,-55.0,-58.0,-53.0,-51.0,-58.0,-23.0,-58.0,7.0,-22.0,-20.0,-30.0,-25.0,-25.0,-21.0,-18.0,14.0,-49.0,-21.0,-4.0,4.0,-12.0,1.0,-3.0,-2.0,-26.0,-15.0,19.0,17.0,-11.0,-33.0,-11.0,-6.0,-8.0,-13.0,-11.0,-10.0,-9.0,-6.0,-45.0,18.0,-5.0,-8.0
-18.0,-24.0,-39.0,-22.0,-15.0,-11.0,-12.0,-14.0,-53.0,-24.0,-14.0,-14.0,-28.0,-54.0,-49.0,-1.0,-13.0,-27.0,-36.0,-12.0,-26.0,-77.0,-61.0,-59.0,-88.0,-64.0,-54.0,-18.0,-64.0,-13.0,-32.0,-30.0,-20.0,-15.0,-17.0,-5.0,-2.0,16.0,-60.0,-15.0,-4.0,13.0,-15.0,-4.0,7.0,10.0,-12.0,3.0,38.0,36.0,6.0,-16.0,5.0,6.0,3.0,7.0,7.0,6.0,4.0,2.0,-28.0,30.0,4.0,-1.0
-12.0,-29.0,-23.0,-4.0,3.0,9.0,9.0,-7.0,-42.0,-8.0,1.0,2.0,-10.0,-40.0,-40.0,12.0,-1.0,-14.0,-27.0,-4.0,-18.0,-69.0,-54.0,-60.0,-54.0,-59.0,-39.0,-1.0,-37.0,20.0,-20.0,-17.0,-4.0,-1.0,-3.0,14.0,16.0,29.0,-41.0,-5.0,4.0,13.0,-1.0,-1.0,12.0,4.0,-11.0,3.0,36.0,34.0,1.0,-21.0,-2.0,-1.0,-7.0,-5.0,-4.0,-5.0,-8.0,-12.0,-41.0,11.0,-11.0,-15.0
10.0,7.0,-10.0,6.0,7.0,11.0,12.0,5.0,-36.0,-3.0,1.0,1.0,-10.0,-47.0,-39.0,9.0,-1.0,-14.0,-34.0,-6.0,-26.0,-25.0,-17.0,-22.0,-10.0,-20.0,-18.0,5.0,-18.0,65.0,12.0,13.0,9.0,11.0,8.0,17.0,18.0,40.0,-17.0,-2.0,23.0,13.0,6.0,2.0,18.0,1.0,-9.0,5.0,36.0,34.0,2.0,-18.0,0.0,-1.0,-5.0,-10.0,-4.0,-4.0,-6.0,-9.0,-41.0,11.0,-11.0,-15.0
15.0,12.0,-5.0,13.0,14.0,16.0,11.0,15.0,-27.0,2.0,11.0,10.0,-5.0,-42.0,-32.0,16.0,8.0,-4.0,-26.0,2.0,-20.0,-32.0,-24.0,-21.0,-30.0,-34.0,-25.0,-4.0,-11.0,55.0,4.0,5.0,6.0,8.0,5.0,7.0,9.0,36.0,-23.0,-6.0,32.0,15.0,-2.0,1.0,22.0,7.0,-3.0,9.0,42.0,40.0,7.0,-13.0,6.0,3.0,-1.0,0.0,2.0,1.0,-1.0,-4.0,-36.0,19.0,-7.0,-7.0
10.0,3.0,-12.0,8.0,12.0,13.0,8.0,17.0,-29.0,1.0,12.0,11.0,-7.0,-39.0,-27.0,18.0,10.0,-4.0,-24.0,3.0,-15.0,-43.0,-35.0,-39.0,-36.0,-44.0,-31.0,-3.0,-20.0,41.0,-2.0,-1.0,1.0,3.0,1.0,5.0,7.0,32.0,-31.0,0.0,22.0,23.0,18.0,-3.0,24.0,10.0,-1.0,8.0,44.0,42.0,9.0,-12.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,-3.0,-41.0,18.0,-7.0,-5.0
10.0,-1.0,-18.0,3.0,7.0,10.0,8.0,13.0,-36.0,-6.0,4.0,3.0,-11.0,-40.0,-30.0,14.0,3.0,-13.0,-27.0,-5.0,-16.0,-49.0,-45.0,-48.0,-40.0,-44.0,-39.0,-9.0,-32.0,34.0,-6.0,-4.0,-9.0,-6.0,-7.0,-2.0,0.0,25.0,-26.0,-5.0,22.0,15.0,5.0,-4.0,20.0,4.0,-7.0,2.0,37.0,35.0,2.0,-20.0,1.0,1.0,-2.0,-5.0,-4.0,-5.0,-7.0,-6.0,-48.0,15.0,-13.0,-12.0
7.0,-1.0,-27.0,-10.0,-5.0,1.0,-10.0,13.0,-39.0,-16.0,-7.0,-8.0,-22.0,-51.0,-35.0,11.0,-3.0,-23.0,-33.0,-13.0,-21.0,-58.0,-52.0,-55.0,-41.0,-47.0,-45.0,-15.0,-36.0,34.0,0.0,2.0,-11.0,-8.0,-14.0,-10.0,-7.0,13.0,-16.0,-13.0,32.0,10.0,1.0,-2.0,16.0,3.0,-10.0,3.0,38.0,35.0,0.0,-22.0,-4.0,-5.0,-7.0,-9.0,-5.0,-5.0,-10.0,-12.0,-48.0,14.0,-17.0,-14.0
14.0,9.0,-18.0,-4.0,-3.0,2.0,-7.0,15.0,-29.0,-8.0,-4.0,-5.0,-20.0,-49.0,-39.0,15.0,2.0,-19.0,-34.0,-11.0,-25.0,-45.0,-41.0,-46.0,-34.0,-34.0,-33.0,1.0,-36.0,39.0,10.0,11.0,2.0,5.0,-1.0,1.0,3.0,26.0,-21.0,-3.0,18.0,17.0,-3.0,1.0,15.0,3.0,-12.0,5.0,37.0,35.0,2.0,-20.0,-3.0,-6.0,-12.0,-10.0,-5.0,-5.0,-11.0,-17.0,-47.0,10.0,-18.0,-14.0
15.0,13.0,-5.0,11.0,11.0,12.0,6.0,11.0,-28.0,-2.0,5.0,4.0,-12.0,-43.0,-44.0,14.0,5.0,-11.0,-32.0,-6.0,-24.0,-34.0,-31.0,-33.0,-32.0,-29.0,-21.0,5.0,-13.0,49.0,7.0,9.0,8.0,11.0,9.0,11.0,12.0,35.0,-26.0,1.0,11.0,17.0,-2.0,-1.0,9.0,2.0,-16.0,1.0,33.0,31.0,3.0,-17.0,2.0,-1.0,-10.0,-11.0,-4.0,-3.0,-6.0,-11.0,-44.0,16.0,-12.0,-10.0
11.0,7.0,-6.0,10.0,12.0,9.0,2.0,8.0,-39.0,-6.0,6.0,5.0,-11.0,-43.0,-46.0,11.0,6.0,-10.0,-25.0,-1.0,-17.0,-36.0,-32.0,-27.0,-38.0,-36.0,-24.0,2.0,-4.0,52.0,3.0,5.0,5.0,7.0,5.0,9.0,11.0,29.0,-24.0,-1.0,15.0,16.0,-5.0,-2.0,12.0,5.0,-11.0,9.0,39.0,36.0,11.0,-7.0,14.0,10.0,2.0,2.0,6.0,7.0,6.0,1.0,-32.0,32.0,1.0,1.0
8.0,4.0,-10.0,8.0,12.0,9.0,-3.0,7.0,-41.0,-6.0,7.0,7.0,-10.0,-41.0,-43.0,16.0,8.0,-11.0,-18.0,4.0,-13.0,-45.0,-37.0,-37.0,-54.0,-37.0,-33.0,-4.0,-36.0,43.0,-4.0,-2.0,-3.0,1.0,-5.0,-1.0,1.0,17.0,-31.0,-6.0,12.0,15.0,-24.0,1.0,10.0,5.0,-12.0,8.0,35.0,33.0,6.0,-10.0,11.0,7.0,4.0,-1.0,3.0,4.0,3.0,1.0,-37.0,26.0,-2.0,-3.0
-3.0,-8.0,-26.0,-9.0,-4.0,-5.0,-13.0,-2.0,-51.0,-21.0,-11.0,-7.0,-22.0,-49.0,-46.0,7.0,-5.0,-29.0,-26.0,-7.0,-20.0,-66.0,-52.0,-59.0,-67.0,-48.0,-51.0,-23.0,-45.0,49.0,-18.0,-16.0,-23.0,-19.0,-24.0,-19.0,-16.0,6.0,-42.0,-16.0,12.0,7.0,-2.0,-8.0,6.0,-3.0,-21.0,-2.0,27.0,25.0,-5.0,-20.0,-2.0,-2.0,-4.0,-5.0,-4.0,-4.0,-8.0,-8.0,-45.0,15.0,-11.0,-7.0
-13.0,-26.0,-42.0,-30.0,-25.0,-20.0,-26.0,-8.0,-60.0,-37.0,-28.0,-26.0,-40.0,-60.0,-54.0,-2.0,-17.0,-45.0,-36.0,-20.0,-28.0,-67.0,-65.0,-69.0,-49.0,-75.0,-67.0,-40.0,-40.0,53.0,-31.0,-29.0,-40.0,-35.0,-39.0,-20.0,-17.0,3.0,-54.0,-18.0,-5.0,4.0,7.0,-8.0,2.0,-3.0,-24.0,-10.0,24.0,22.0,-12.0,-27.0,-11.0,-7.0,-10.0,-10.0,-7.0,-11.0,-14.0,-12.0,-46.0,13.0,-14.0,-9.0
-13.0,-22.0,-37.0,-30.0,-27.0,-22.0,-23.0,-11.0,-55.0,-33.0,-26.0,-27.0,-40.0,-57.0,-54.0,3.0,-14.0,-41.0,-42.0,-23.0,-27.0,-62.0,-62.0,-64.0,-52.0,-65.0,-58.0,-33.0,-41.0,36.0,-22.0,-20.0,-31.0,-26.0,-33.0,-16.0,-12.0,6.0,-52.0,-15.0,-8.0,10.0,-16.0,-10.0,-4.0,-8.0,-26.0,-12.0,23.0,21.0,-15.0,-35.0,-19.0,-14.0,-12.0,-14.0,-11.0,-16.0,-20.0,-16.0,-48.0,10.0,-19.0,-12.0
-8.0,-20.0,-32.0,-26.0,-28.0,-27.0,-24.0,-7.0,-52.0,-30.0,-25.0,-32.0,-48.0,-68.0,-54.0,-1.0,-16.0,-42.0,-51.0,-36.0,-40.0,-70.0,-66.0,-73.0,-65.0,-63.0,-58.0,-34.0,-50.0,30.0,-23.0,-21.0,-32.0,-28.0,-34.0,-25.0,-21.0,-3.0,-58.0,-23.0,-10.0,-2.0,-20.0,-7.0,-11.0,-12.0,-35.0,-18.0,13.0,11.0,-25.0,-43.0,-28.0,-22.0,-15.0,-23.0,-22.0,-25.0,-27.0,-23.0,-58.0,1.0,-25.0,-18.0
-9.0,-20.0,-41.0,-31.0,-34.0,-32.0,-30.0,-15.0,-64.0,-36.0,-31.0,-37.0,-56.0,-81.0,-64.0,-13.0,-25.0,-47.0,-56.0,-44.0,-45.0,-69.0,-63.0,-69.0,-65.0,-67.0,-58.0,-40.0,-45.0,34.0,-22.0,-20.0,-34.0,-30.0,-36.0,-26.0,-22.0,-1.0,-58.0,-27.0,-13.0,-5.0,-23.0,-2.0,-10.0,-8.0,-36.0,-21.0,12.0,9.0,-24.0,-41.0,-22.0,-18.0,-13.0,-22.0,-20.0,-20.0,-22.0,-17.0,-55.0,8.0,-20.0,-14.0
-8.0,-17.0,-39.0,-26.0,-26.0,-25.0,-29.0,-12.0,-65.0,-33.0,-25.0,-28.0,-46.0,-73.0,-61.0,-11.0,-24.0,-41.0,-50.0,-32.0,-37.0,-67.0,-61.0,-63.0,-60.0,-62.0,-56.0,-36.0,-44.0,33.0,-22.0,-20.0,-30.0,-25.0,-32.0,-23.0,-18.0,6.0,-51.0,-19.0,-5.0,4.0,-14.0,-1.0,-4.0,-8.0,-35.0,-20.0,14.0,12.0,-19.0,-39.0,-18.0,-18.0,-20.0,-18.0,-20.0,-20.0,-22.0,-25.0,-55.0,7.0,-23.0,-15.0
-10.0,-17.0,-37.0,-26.0,-22.0,-21.0,-23.0,-13.0,-68.0,-36.0,-24.0,-24.0,-40.0,-67.0,-64.0,-12.0,-25.0,-40.0,-49.0,-25.0,-35.0,-62.0,-55.0,-62.0,-51.0,-55.0,-54.0,-26.0,-50.0,44.0,-14.0,-12.0,-27.0,-23.0,-29.0,-15.0,-12.0,7.0,-40.0,-16.0,7.0,4.0,-9.0,-5.0,3.0,-10.0,-32.0,-16.0,18.0,15.0,-16.0,-35.0,-15.0,-17.0,-23.0,-15.0,-18.0,-17.0,-21.0,-24.0,-57.0,4.0,-22.0,-17.0
-3.0,-4.0,-39.0,-28.0,-23.0,-22.0,-22.0,-3.0,-63.0,-37.0,-26.0,-26.0,-41.0,-64.0,-58.0,-10.0,-26.0,-44.0,-45.0,-25.0,-36.0,-54.0,-53.0,-61.0,-46.0,-45.0,-55.0,-32.0,-58.0,47.0,-4.0,-2.0,-27.0,-24.0,-31.0,-23.0,-19.0,4.0,-29.0,-16.0,21.0,6.0,-3.0,-5.0,10.0,-10.0,-28.0,-16.0,19.0,16.0,-18.0,-34.0,-13.0,-14.0,-20.0,-16.0,-19.0,-19.0,-20.0,-15.0,-62.0,2.0,-18.0,-17.0
5.0,-2.0,-36.0,-28.0,-23.0,-17.0,-21.0,-3.0,-59.0,-35.0,-28.0,-26.0,-39.0,-60.0,-56.0,-8.0,-26.0,-44.0,-48.0,-25.0,-36.0,-67.0,-61.0,-65.0,-68.0,-45.0,-58.0,-27.0,-72.0,40.0,-6.0,-5.0,-26.0,-22.0,-29.0,-16.0,-13.0,10.0,-41.0,-13.0,1.0,7.0,18.0,-3.0,11.0,-10.0,-26.0,-17.0,20.0,18.0,-18.0,-36.0,-14.0,-13.0,-19.0,-16.0,-19.0,-20.0,-19.0,-14.0,-63.0,4.0,-18.0,-16.0
11.0,-2.0,-23.0,-18.0,-16.0,-11.0,-18.0,6.0,-45.0,-20.0,-16.0,-16.0,-31.0,-55.0,-46.0,6.0,-12.0,-31.0,-41.0,-17.0,-30.0,-54.0,-53.0,-65.0,-50.0,-58.0,-52.0,-25.0,-71.0,45.0,-4.0,-2.0,-18.0,-15.0,-22.0,-11.0,-10.0,4.0,-36.0,-16.0,8.0,5.0,11.0,-4.0,16.0,-6.0,-17.0,-5.0,32.0,29.0,-8.0,-24.0,-6.0,-4.0,-9.0,-11.0,-12.0,-10.0,-10.0,-6.0,-55.0,11.0,-10.0,-11.0
14.0,-3.0,-18.0,-14.0,-15.0,-15.0,-25.0,12.0,-37.0,-13.0,-10.0,-13.0,-30.0,-61.0,-38.0,14.0,-5.0,-25.0,-33.0,-16.0,-30.0,-53.0,-53.0,-52.0,-37.0,-55.0,-55.0,-42.0,-32.0,37.0,-11.0,-10.0,-25.0,-21.0,-29.0,-35.0,-32.0,0.0,-43.0,-20.0,12.0,2.0,-7.0,-6.0,10.0,-8.0,-21.0,-7.0,30.0,29.0,-7.0,-24.0,-7.0,-2.0,-7.0,-14.0,-13.0,-11.0,-9.0,-3.0,-54.0,13.0,-7.0,-10.0
4.0,-13.0,-28.0,-22.0,-20.0,-19.0,-26.0,1.0,-44.0,-20.0,-14.0,-17.0,-33.0,-59.0,-44.0,7.0,-9.0,-31.0,-39.0,-20.0,-32.0,-66.0,-60.0,-63.0,-55.0,-55.0,-59.0,-27.0,-41.0,28.0,-16.0,-14.0,-28.0,-23.0,-30.0,-16.0,-13.0,7.0,-49.0,-13.0,-4.0,6.0,-8.0,-7.0,2.0,-6.0,-30.0,-18.0,24.0,22.0,-10.0,-29.0,-8.0,-2.0,-4.0,-20.0,-19.0,-14.0,-10.0,1.0,-61.0,14.0,-6.0,-8.0
1.0,-11.0,-31.0,-20.0,-15.0,-14.0,-17.0,-3.0,-50.0,-22.0,-14.0,-15.0,-29.0,-54.0,-49.0,4.0,-8.0,-30.0,-37.0,-16.0,-24.0,-60.0,-50.0,-56.0,-52.0,-48.0,-52.0,-21.0,-35.0,39.0,-8.0,-7.0,-20.0,-16.0,-22.0,-11.0,-8.0,12.0,-37.0,-8.0,9.0,11.0,-15.0,-5.0,8.0,-3.0,-26.0,-14.0,30.0,28.0,-2.0,-20.0,2.0,6.0,0.0,-10.0,-11.0,-3.0,1.0,6.0,-50.0,23.0,5.0,3.0
6.0,-1.0,-24.0,-13.0,-10.0,-8.0,-17.0,3.0,-46.0,-16.0,-5.0,-7.0,-24.0,-53.0,-43.0,10.0,-1.0,-20.0,-29.0,-11.0,-22.0,-49.0,-47.0,-51.0,-41.0,-49.0,-49.0,-18.0,-37.0,43.0,1.0,2.0,-12.0,-8.0,-15.0,-8.0,-5.0,14.0,-39.0,-6.0,3.0,10.0,-7.0,-3.0,7.0,-6.0,-24.0,-12.0,35.0,33.0,5.0,-14.0,11.0,11.0,1.0,-11.0,-8.0,2.0,8.0,9.0,-46.0,28.0,10.0,3.0
15.0,11.0,-9.0,-1.0,3.0,5.0,-10.0,5.0,-38.0,-7.0,4.0,4.0,-15.0,-44.0,-42.0,12.0,3.0,-12.0,-25.0,-5.0,-18.0,-36.0,-35.0,-47.0,-28.0,-35.0,-35.0,-3.0,-29.0,44.0,10.0,11.0,-1.0,2.0,-5.0,4.0,5.0,23.0,-37.0,-7.0,4.0,5.0,-6.0,-2.0,3.0,-5.0,-31.0,-16.0,29.0,26.0,1.0,-18.0,7.0,5.0,-5.0,-23.0,-19.0,-6.0,-1.0,3.0,-59.0,20.0,1.0,-4.0
15.0,11.0,-8.0,-2.0,-1.0,-1.0,-13.0,-1.0,-43.0,-9.0,-5.0,-4.0,-21.0,-51.0,-51.0,3.0,-4.0,-22.0,-36.0,-12.0,-29.0,-43.0,-39.0,-45.0,-32.0,-36.0,-40.0,-20.0,-31.0,37.0,6.0,7.0,-7.0,-4.0,-15.0,-12.0,-10.0,8.0,-41.0,-15.0,3.0,1.0,-3.0,-2.0,3.0,-9.0,-32.0,-21.0,27.0,24.0,-3.0,-24.0,4.0,1.0,-11.0,-23.0,-18.0,-7.0,-4.0,-3.0,-58.0,23.0,2.0,-1.0
7.0,5.0,-12.0,-6.0,-5.0,-4.0,-21.0,-1.0,-43.0,-6.0,-3.0,-3.0,-19.0,-48.0,-46.0,9.0,1.0,-17.0,-31.0,-4.0,-25.0,-52.0,-45.0,-51.0,-46.0,-41.0,-43.0,-23.0,-46.0,35.0,-2.0,-1.0,-8.0,-5.0,-13.0,-8.0,-6.0,17.0,-46.0,-5.0,1.0,9.0,-10.0,-3.0,10.0,-3.0,-24.0,-10.0,40.0,39.0,10.0,-12.0,15.0,10.0,-6.0,-11.0,-5.0,4.0,4.0,3.0,-49.0,32.0,7.0,4.0
9.0,0.0,-5.0,6.0,9.0,14.0,-10.0,4.0,-34.0,5.0,12.0,12.0,-3.0,-34.0,-36.0,22.0,16.0,-3.0,-22.0,6.0,-16.0,-50.0,-40.0,-42.0,-54.0,-40.0,-39.0,-12.0,-31.0,35.0,-4.0,-2.0,-2.0,1.0,-5.0,-6.0,-3.0,16.0,-48.0,-6.0,-4.0,7.0,-12.0,-7.0,11.0,-6.0,-24.0,-9.0,40.0,38.0,7.0,-16.0,8.0,4.0,-14.0,-15.0,-12.0,-5.0,-5.0,-11.0,-59.0,17.0,-8.0,-10.0
5.0,-3.0,-14.0,0.0,1.0,4.0,-16.0,-3.0,-44.0,-5.0,1.0,1.0,-15.0,-45.0,-46.0,13.0,5.0,-15.0,-36.0,-10.0,-27.0,-55.0,-42.0,-49.0,-50.0,-50.0,-42.0,-18.0,-21.0,27.0,-3.0,-1.0,-7.0,-3.0,-10.0,-10.0,-5.0,10.0,-46.0,-10.0,3.0,5.0,-11.0,-8.0,12.0,-6.0,-20.0,-11.0,39.0,37.0,4.0,-21.0,5.0,5.0,-10.0,-6.0,-6.0,-2.0,-2.0,-6.0,-54.0,22.0,-2.0,-1.0
10.0,10.0,-12.0,1.0,3.0,5.0,-8.0,9.0,-39.0,-3.0,3.0,5.0,-14.0,-41.0,-31.0,20.0,10.0,-13.0,-27.0,-5.0,-18.0,-39.0,-32.0,-37.0,-18.0,-37.0,-31.0,-9.0,-17.0,45.0,12.0,13.0,-1.0,1.0,-3.0,0.0,2.0,22.0,-25.0,1.0,21.0,14.0,3.0,-1.0,27.0,4.0,-7.0,0.0,47.0,45.0,11.0,-11.0,14.0,16.0,4.0,3.0,3.0,5.0,10.0,5.0,-45.0,33.0,9.0,6.0
21.0,20.0,-10.0,1.0,3.0,6.0,-5.0,23.0,-31.0,-3.0,3.0,4.0,-12.0,-37.0,-21.0,23.0,10.0,-13.0,-21.0,0.0,-13.0,-35.0,-32.0,-46.0,-22.0,-35.0,-30.0,-7.0,-51.0,64.0,17.0,18.0,-1.0,1.0,-3.0,0.0,2.0,15.0,-16.0,1.0,35.0,18.0,-2.0,-1.0,32.0,7.0,-6.0,3.0,44.0,41.0,7.0,-11.0,15.0,17.0,5.0,2.0,-1.0,1.0,7.0,5.0,-50.0,27.0,6.0,2.0
21.0,16.0,-13.0,-2.0,-2.0,2.0,-9.0,21.0,-30.0,-7.0,-5.0,-2.0,-16.0,-36.0,-30.0,14.0,1.0,-22.0,-30.0,-4.0,-16.0,-50.0,-41.0,-52.0,-30.0,-42.0,-36.0,-24.0,-31.0,48.0,8.0,10.0,-10.0,-6.0,-14.0,-10.0,-7.0,11.0,-26.0,-7.0,31.0,10.0,-7.0,-4.0,18.0,-3.0,-18.0,-9.0,31.0,28.0,-5.0,-25.0,3.0,6.0,-3.0,-14.0,-13.0,-12.0,-6.0,-4.0,-63.0,12.0,-6.0,-10.0
